trial,domain_path,provider,model,give_pred_descriptions,desc_class,feedback_pipeline,landmark_runs,val_runs,hde_runs,hde_timeout,action_timeout,action_timeout_cause,evals_passed,total_evals
2,data/domains/blocks,openai,o4-mini,True,first,landmark,0,0,1,False,False,,10,10
2,data/domains/blocks,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
2,data/domains/blocks,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,first,landmark-validate,0,0,1,False,False,,10,10
2,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark-validate,0,0,1,False,False,,10,10
2,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,first,landmark,0,0,1,False,False,,10,10
3,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark-validate,1,1,2,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark-validate,1,1,3,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
1,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark-validate,0,0,1,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
1,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
1,data/domains/grid,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/blocks,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
1,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,first,landmark-validate,1,1,3,False,False,,10,10
2,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
1,data/domains/grid,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/miconic,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
1,data/domains/grid,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/grid,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,first,validate,1,1,3,False,False,,10,10
1,data/domains/miconic,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
3,data/domains/hiking,openai,o4-mini,True,first,landmark,1,1,3,False,False,,10,10
1,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark-validate,1,1,3,False,False,,10,10
3,data/domains/hiking,openai,o4-mini,True,detailed-first,validate,1,1,3,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
1,data/domains/hiking,openai,o4-mini,True,first,validate,1,1,3,False,False,,10,10
3,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
3,data/domains/flow,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
3,data/domains/grid,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
3,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
3,data/domains/flow,openai,o4-mini,True,first,landmark-validate,1,1,3,False,False,,10,10
1,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,10,10
1,data/domains/grid,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
1,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,detailed-first,landmark-validate,0,0,1,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,detailed-first,validate,3,3,5,True,False,,0,10
3,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
1,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,first,validate,1,1,3,False,False,,10,10
2,data/domains/bookseller,openai,o4-mini,True,first,landmark,0,0,2,False,False,,10,10
1,data/domains/hiking,openai,o4-mini,True,first,landmark-validate,1,1,3,False,False,,10,10
1,data/domains/flow,openai,o4-mini,True,first,landmark,1,1,3,False,False,,10,10
3,data/domains/miconic,openai,o4-mini,True,first,validate,0,0,2,False,False,,10,10
3,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
3,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,2,False,False,,10,10
3,data/domains/blocks,openai,o4-mini,True,first,landmark,0,0,1,False,False,,10,10
2,data/domains/grid,openai,o4-mini,True,detailed-first,landmark,0,0,3,False,False,,10,10
3,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,0,0,2,False,False,,10,10
1,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
1,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,3,3,5,True,False,,6,10
2,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,3,3,5,True,False,,6,10
1,data/domains/hiking,openai,o4-mini,True,detailed-first,validate,3,3,5,True,False,,0,10
1,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,1,1,3,False,False,,10,10
3,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,0,False,True,loadFirst,0,0
1,data/domains/hiking,openai,o4-mini,True,first,landmark,3,3,5,True,False,,0,10
3,data/domains/hiking,openai,o4-mini,True,first,validate,3,3,5,True,False,,0,10
1,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,1,1,3,False,False,,10,10
2,data/domains/flow,openai,o4-mini,True,first,landmark,3,3,5,True,False,,0,10
3,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,3,3,5,True,False,,0,10
3,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,1,1,3,False,False,,10,10
1,data/domains/flow,openai,o4-mini,True,first,landmark-validate,3,3,5,True,False,,10,10
1,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,3,3,5,True,False,,0,10
2,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
2,data/domains/hiking,openai,o4-mini,True,first,landmark,3,3,5,True,False,,1,10
1,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,3,False,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,3,3,5,True,False,,6,10
1,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,2,2,5,True,False,,6,10
3,data/domains/flow,openai,o4-mini,True,first,validate,3,3,5,True,False,,0,10
1,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,1,1,5,True,False,,10,10
2,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,3,3,5,True,False,,0,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,2,2,5,True,False,,6,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,2,2,5,True,False,,6,10
3,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,0,0,2,False,False,,10,10
3,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
2,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,2,2,5,True,False,,6,10
1,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,2,2,5,True,False,,6,10
2,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,2,2,5,True,False,,6,10
1,data/domains/flow,openai,o4-mini,True,first,validate,3,3,5,True,False,,0,10
3,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,3,3,5,True,False,,0,10
3,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,2,2,4,False,False,,10,10
2,data/domains/bookseller,openai,o4-mini,True,first,validate,2,2,5,True,False,,10,10
3,data/domains/hiking,openai,o4-mini,True,first,landmark-validate,3,3,5,True,False,,0,10
2,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,3,3,5,True,False,,0,10
3,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,2,2,5,True,False,,0,10
2,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,1,1,3,False,False,,10,10
3,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,3,3,5,True,False,,0,10
1,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,3,3,5,True,False,,0,10
2,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,3,3,5,True,False,,0,10
