trial,domain_path,provider,model,give_pred_descriptions,desc_class,feedback_pipeline,landmark_runs,val_runs,hde_runs,hde_timeout,action_timeout,action_timeout_cause,evals_passed,total_evals
1,data/domains/checkers-jumping,openai,gpt-5-nano,True,first,landmark-validate,0,0,0,False,True,jump-blue,0,0
1,data/domains/checkers-jumping,openai,gpt-5-nano,True,detailed-first,landmark-validate,0,0,0,False,True,jump-blue,0,0
1,data/domains/checkers-jumping,openai,gpt-5-nano,True,first,landmark-validate,0,0,0,False,True,jump-blue,0,0
1,data/domains/flow,openai,gpt-5-nano,True,first,landmark-validate,0,0,0,False,True,finish,0,0
1,data/domains/checkers-jumping,openai,gpt-5-nano,True,detailed-first,landmark-validate,0,0,0,False,True,jump-blue,0,0
