trial,domain_path,provider,model,give_pred_descriptions,desc_class,feedback_pipeline,landmark_runs,val_runs,hde_runs,hde_timeout,action_timeout,action_timeout_cause,evals_passed,total_evals
4,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,1,1,2,False,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,2,10
4,data/domains/bookseller,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
2,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,8,8,10,True,False,,2,10
3,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
4,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,6,10
4,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,6,10
4,data/domains/miconic,openai,o4-mini,True,first,validate,0,9,10,True,False,,2,10
4,data/domains/flow,openai,o4-mini,True,first,landmark,3,0,4,False,False,,0,10
3,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,7,10,True,False,,2,10
3,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
4,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,0,False,True,slide-blue,0,0
4,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,7,9,10,True,False,,2,10
4,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,0,False,True,slide-red,0,0
5,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,10,10
3,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,7,0,10,True,False,,10,10
5,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
5,data/domains/flow,openai,o4-mini,True,first,landmark,2,0,3,False,False,,10,10
5,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
5,data/domains/flow,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
5,data/domains/miconic,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
5,data/domains/flow,openai,o4-mini,True,first,landmark-validate,1,0,2,False,False,,10,10
4,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,8,10,True,False,,2,10
4,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
5,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
4,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,5,4,10,True,False,,10,10
4,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,9,10,True,False,,0,10
5,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
4,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
5,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
5,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,0,0,0,False,True,slide-blue,0,0
5,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
6,data/domains/flow,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
5,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,9,7,10,True,False,,2,10
5,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,0,False,True,slide-red,0,0
6,data/domains/flow,openai,o4-mini,True,first,landmark,0,0,1,False,False,,0,10
5,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,0,0,0,False,True,slide-red,0,0
4,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,5,0,10,True,False,,10,10
6,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
4,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,7,10
6,data/domains/miconic,openai,o4-mini,True,first,validate,0,1,2,False,False,,6,10
6,data/domains/flow,openai,o4-mini,True,first,landmark-validate,1,0,2,False,False,,10,10
6,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
5,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,9,1,10,True,False,,10,10
5,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
4,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
5,data/domains/bookseller,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
5,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,7,10,True,False,,2,10
5,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,7,3,9,False,False,,8,10
5,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,7,7,10,True,False,,2,10
6,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
4,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,9,1,10,True,False,,0,10
6,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,0,0,0,False,True,slide-red,0,0
6,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,0,False,True,slide-red,0,0
6,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,0,0,0,False,True,slide-red,0,0
7,data/domains/flow,openai,o4-mini,True,first,landmark,0,0,1,False,False,,10,10
5,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
7,data/domains/flow,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
7,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
6,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,9,6,10,True,False,,0,10
7,data/domains/flow,openai,o4-mini,True,first,landmark-validate,1,0,2,False,False,,10,10
7,data/domains/miconic,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
6,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
6,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
7,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
6,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,8,0,10,True,False,,10,10
6,data/domains/bookseller,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
7,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,2,0,3,False,False,,0,10
6,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,9,1,10,True,False,,10,10
7,data/domains/bookseller,openai,o4-mini,True,first,landmark,0,0,1,False,False,,0,10
5,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,9,0,10,True,False,,2,10
7,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
6,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,7,7,10,True,False,,2,10
7,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,1,0,2,False,False,,10,10
5,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,2,10
7,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,0,0,0,False,True,slide-red,0,0
6,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,6,0,10,True,False,,10,10
6,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,9,9,10,True,False,,2,10
7,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,6,10
7,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,0,0,0,False,True,slide-red,0,0
7,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,0,False,True,slide-red,0,0
8,data/domains/flow,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
7,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
8,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
6,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,7,10,True,False,,2,10
8,data/domains/flow,openai,o4-mini,True,first,landmark-validate,1,0,2,False,False,,10,10
7,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,9,7,10,True,False,,10,10
6,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
8,data/domains/flow,openai,o4-mini,True,first,landmark,3,0,4,False,False,,10,10
8,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,1,2,False,False,,10,10
7,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,8,0,10,True,False,,10,10
8,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,1,1,2,False,False,,7,10
8,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
8,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,0,10
8,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
8,data/domains/miconic,openai,o4-mini,True,first,validate,0,9,10,True,False,,0,10
7,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
7,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,8,4,10,True,False,,10,10
8,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
6,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
8,data/domains/bookseller,openai,o4-mini,True,first,landmark,5,0,6,False,False,,10,10
8,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
7,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
7,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,8,0,10,True,False,,10,10
9,data/domains/flow,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
7,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,9,2,10,True,False,,10,10
8,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,0,False,True,slide-red,0,0
8,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,0,0,0,False,True,slide-red,0,0
9,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
7,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,8,0,10,True,False,,10,10
9,data/domains/flow,openai,o4-mini,True,first,landmark-validate,0,0,1,False,False,,10,10
9,data/domains/flow,openai,o4-mini,True,first,landmark,2,0,3,False,False,,10,10
9,data/domains/miconic,openai,o4-mini,True,first,validate,0,1,2,False,False,,10,10
6,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
9,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
7,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,9,10,True,False,,0,10
8,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,7,8,False,False,,10,10
9,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
8,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
8,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
9,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,4,4,6,False,False,,8,10
9,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
9,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,0,False,True,slide-red,0,0
9,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,0,0,1,False,False,,0,10
9,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,0,10
9,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,3,0,4,False,False,,0,10
8,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,7,0,10,True,False,,10,10
10,data/domains/flow,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
8,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,8,5,10,True,False,,2,10
10,data/domains/flow,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
9,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
10,data/domains/flow,openai,o4-mini,True,first,landmark,2,0,3,False,False,,10,10
9,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,8,7,10,True,False,,0,10
9,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,8,10,True,False,,2,10
9,data/domains/flow,openai,o4-mini,True,detailed-first,landmark-validate,4,2,6,False,False,,8,10
8,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,9,5,10,True,False,,2,10
10,data/domains/miconic,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
10,data/domains/bookseller,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
10,data/domains/miconic,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
9,data/domains/bookseller,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
9,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,8,8,10,True,False,,2,10
10,data/domains/flow,openai,o4-mini,True,detailed-first,landmark,3,0,4,False,False,,10,10
8,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
9,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
10,data/domains/bookseller,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
9,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,8,0,10,True,False,,2,10
9,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,7,0,10,True,False,,10,10
10,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark-validate,0,0,0,False,True,slide-red,0,0
10,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,6,10
10,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,0,0,1,False,False,,0,10
10,data/domains/miconic,openai,o4-mini,True,first,landmark-validate,9,8,10,True,False,,0,10
10,data/domains/miconic,openai,o4-mini,True,detailed-first,landmark-validate,9,0,10,True,False,,10,10
10,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,validate,0,0,1,False,False,,10,10
10,data/domains/checkers-jumping,openai,o4-mini,True,first,validate,0,0,1,False,False,,10,10
9,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,10,10
10,data/domains/flow,openai,o4-mini,True,first,landmark-validate,8,2,10,True,False,,2,10
10,data/domains/miconic,openai,o4-mini,True,first,validate,0,9,10,True,False,,8,10
9,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
10,data/domains/bookseller,openai,o4-mini,True,first,landmark-validate,9,0,10,True,False,,10,10
10,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark,9,0,10,True,False,,2,10
10,data/domains/bookseller,openai,o4-mini,True,detailed-first,landmark-validate,6,4,10,True,False,,2,10
10,data/domains/checkers-jumping,openai,o4-mini,True,first,landmark,5,0,10,True,False,,10,10
10,data/domains/bookseller,openai,o4-mini,True,first,landmark,9,0,10,True,False,,10,10
10,data/domains/checkers-jumping,openai,o4-mini,True,detailed-first,landmark-validate,8,0,10,True,False,,10,10
